2024.06.12 20:45:37 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:37 WARN  Could not find semantic tokens for: file:///C:/Users/robin/Documents/ESGI/scala/projet-soutenance/WikiPages/wikipages/build.sbt
2024.06.12 20:45:36 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:36 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:40 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:40 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:40 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:43 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:43 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:45 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:45:45 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:23 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\build.sbt. Using presentation compiler with project's scala-library version: 3.3.3
juin 12, 2024 8:46:23 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
AVERTISSEMENT: Unmatched cancel notification for request id 96
2024.06.12 20:46:25 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:31 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:31 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:32 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:32 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:43 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:43 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:49 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:55 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:46:55 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:47:32 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:48:07 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:48:07 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:48:14 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:48:14 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:48:19 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:49:32 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:49:35 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:49:36 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:49:36 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:49:36 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:49:48 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:49:49 WARN  no build target for: C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala
2024.06.12 20:49:49 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
juin 12, 2024 8:49:50 PM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint notify
INFOS: Unsupported notification method: $/setTrace
2024.06.12 20:50:00 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:22 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:22 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:28 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:28 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:54 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:54 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:55 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:50:55 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:51:15 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:52:24 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:52:40 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:01 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:01 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:01 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:11 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:11 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:11 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:42 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:46 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:46 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:46 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:53:48 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
